customerID,gender,age,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,has_dependents,has_partner,num_support_tickets,is_active_member,churn
C104362,Male,80,16,18.13,204.56,one year,DSL,Electronic check,1,1,0,0,0
C104363,Female,21,7,25.09,178.76,month-to-month,DSL,Credit card,0,0,1,1,1
C104364,Female,40,11,20.5,227.61,month-to-month,None,Credit card,1,1,0,1,0
C104365,Female,68,49,15.0,750.56,one year,None,Credit card,0,1,2,0,0
C104366,Male,40,6,53.24,389.63,month-to-month,Fiber,Credit card,0,0,3,0,0
C104367,Male,67,15,31.52,404.58,month-to-month,DSL,Credit card,1,0,2,1,0
C104368,Female,69,8,41.82,264.86,two years,Fiber,Bank transfer,1,0,2,0,0
C104369,Female,84,2,23.68,29.7,month-to-month,DSL,Electronic check,1,0,1,1,1
C104370,Female,40,36,45.61,1547.41,month-to-month,Fiber,Mailed check,0,0,2,1,0
C104371,Male,41,16,35.45,682.53,one year,Fiber,Bank transfer,1,1,2,0,0
C104372,Male,19,6,47.84,333.71,one year,Fiber,Credit card,1,1,1,0,0
C104373,Female,37,12,59.61,741.19,month-to-month,Fiber,Mailed check,0,0,1,1,1
C104374,Male,36,19,20.89,436.13,month-to-month,None,Mailed check,0,0,2,0,1
C104375,Female,48,8,51.34,474.26,month-to-month,Fiber,Credit card,1,0,2,1,0
C104376,Male,46,11,47.34,490.03,month-to-month,Fiber,Mailed check,0,0,2,0,0
C104377,Male,75,9,43.92,377.2,one year,Fiber,Electronic check,0,0,1,1,1
C104378,Male,69,5,46.37,248.98,two years,Fiber,Bank transfer,0,0,4,1,1
C104379,Female,66,0,20.45,0.0,month-to-month,None,Electronic check,0,1,1,1,0
C104380,Female,18,32,53.2,1655.91,month-to-month,Fiber,Electronic check,0,1,3,0,1
C104381,Male,49,5,21.5,81.04,one year,None,Bank transfer,0,1,1,0,0
C104382,Male,66,15,55.5,851.62,month-to-month,Fiber,Credit card,1,1,1,1,0
C104383,Female,34,2,25.16,95.9,one year,DSL,Electronic check,0,0,1,1,1
C104384,Male,46,5,30.53,89.11,month-to-month,DSL,Electronic check,0,1,2,0,1
C104385,Female,66,13,28.07,355.4,month-to-month,DSL,Mailed check,0,1,1,0,0
C104386,Male,71,7,17.49,119.76,one year,None,Bank transfer,1,0,0,1,0
C104387,Male,75,25,17.93,378.8,two years,DSL,Electronic check,0,0,1,0,0
C104388,Male,46,4,31.75,149.44,month-to-month,DSL,Electronic check,0,1,3,0,0
C104389,Female,44,26,25.19,649.62,two years,DSL,Bank transfer,0,1,3,1,0
C104390,Male,43,25,41.57,992.31,month-to-month,Fiber,Credit card,1,1,1,1,0
C104391,Female,62,38,15.0,545.88,month-to-month,None,Electronic check,1,1,1,0,0
C104392,Male,46,13,19.78,283.86,month-to-month,None,Bank transfer,1,1,0,1,0
C104393,Male,44,29,33.34,1015.88,month-to-month,DSL,Credit card,0,0,3,1,1
C104394,Female,29,5,46.43,249.15,one year,Fiber,Electronic check,1,0,2,1,1
C104395,Female,50,23,23.95,646.05,month-to-month,DSL,Credit card,1,1,0,1,0
C104396,Male,33,5,24.5,178.26,month-to-month,None,Electronic check,1,0,2,0,1
C104397,Male,53,29,39.54,1174.27,month-to-month,DSL,Electronic check,1,0,1,0,1
C104398,Male,77,14,15.0,174.86,one year,None,Electronic check,0,0,0,1,0
C104399,Female,69,10,15.0,206.56,two years,None,Electronic check,0,0,0,0,0
C104400,Male,50,17,50.13,813.75,month-to-month,Fiber,Credit card,0,1,1,0,0
C104401,Male,83,16,49.37,827.28,month-to-month,Fiber,Bank transfer,1,0,5,0,1
C104402,Male,83,4,26.02,0.0,two years,DSL,Credit card,0,0,1,1,0
C104403,Female,47,16,31.42,478.0,month-to-month,DSL,Bank transfer,0,0,1,0,0
C104404,Male,69,36,43.54,1497.63,one year,Fiber,Electronic check,1,0,3,1,0
C104405,Female,40,10,27.05,256.2,month-to-month,DSL,Credit card,0,1,1,0,0
C104406,Male,76,2,32.36,0.0,two years,Fiber,Credit card,0,0,2,0,1
C104407,Male,43,25,56.85,1422.62,month-to-month,Fiber,Electronic check,1,1,1,1,0
C104408,Male,35,3,23.14,92.77,month-to-month,None,Credit card,0,0,2,0,1
C104409,Male,26,16,19.55,280.26,month-to-month,None,Credit card,1,1,2,0,0
C104410,Male,74,4,30.54,106.17,month-to-month,DSL,Mailed check,0,0,1,0,0
C104411,Female,37,7,29.46,217.21,month-to-month,DSL,Electronic check,0,1,0,0,0
C104412,Male,72,3,31.17,91.16,two years,Fiber,Electronic check,0,1,3,0,1
C104413,Female,23,14,22.89,387.91,month-to-month,DSL,Credit card,1,0,1,0,1
C104414,Male,51,9,48.98,406.54,month-to-month,Fiber,Bank transfer,1,0,1,0,0
C104415,Male,46,13,48.89,662.48,month-to-month,Fiber,Credit card,1,0,1,0,1
C104416,Male,47,21,49.94,1061.74,month-to-month,Fiber,Credit card,1,1,3,1,1
C104417,Male,29,10,58.49,505.44,month-to-month,Fiber,Electronic check,0,1,2,1,1
C104418,Female,22,7,18.57,134.34,month-to-month,None,Credit card,0,0,2,0,0
C104419,Male,41,1,41.19,36.84,one year,Fiber,Mailed check,0,0,2,1,0
C104420,Female,49,10,15.27,128.03,one year,None,Bank transfer,0,0,2,1,0
C104421,Female,71,20,15.0,388.72,month-to-month,None,Electronic check,1,1,0,0,1
C104422,Female,48,31,45.78,1483.36,one year,Fiber,Electronic check,0,1,2,0,0
C104423,Male,34,2,26.38,14.62,month-to-month,DSL,Electronic check,1,0,2,0,0
C104424,Male,35,2,21.13,74.02,month-to-month,None,Electronic check,1,1,1,1,1
C104425,Female,58,8,19.1,189.98,two years,DSL,Electronic check,1,0,1,1,0
C104426,Male,47,30,39.29,1186.07,two years,Fiber,Electronic check,0,0,1,1,0
C104427,Male,78,6,53.13,263.89,month-to-month,Fiber,Bank transfer,1,0,1,1,1
C104428,Female,47,16,33.67,491.13,month-to-month,DSL,Credit card,1,1,1,0,0
C104429,Female,55,3,40.17,146.89,month-to-month,DSL,Electronic check,1,0,2,1,0
C104430,Female,22,14,33.47,493.94,month-to-month,DSL,Electronic check,1,1,1,0,0
C104431,Male,30,0,15.0,0.0,one year,None,Bank transfer,0,0,1,0,1
C104432,Female,74,12,46.84,627.83,month-to-month,Fiber,Bank transfer,0,0,1,1,0
C104433,Male,41,2,15.0,104.67,two years,None,Bank transfer,1,0,5,1,0
C104434,Female,46,34,22.31,832.53,one year,None,Credit card,1,0,1,0,0
C104435,Female,57,4,54.28,291.42,month-to-month,Fiber,Electronic check,1,0,4,0,1
C104436,Female,21,2,36.44,72.09,two years,Fiber,Mailed check,0,1,3,1,0
C104437,Female,51,22,47.26,973.04,one year,Fiber,Credit card,1,1,2,0,0
C104438,Male,41,4,31.11,108.32,month-to-month,DSL,Bank transfer,0,1,1,0,0
C104439,Male,27,9,25.25,221.47,month-to-month,None,Bank transfer,1,0,1,1,1
C104440,Male,46,34,15.0,478.51,two years,None,Credit card,0,0,1,0,0
C104441,Male,47,11,21.32,215.48,two years,DSL,Electronic check,1,0,1,0,0
C104442,Female,30,22,15.0,272.23,month-to-month,None,Electronic check,1,0,0,1,0
C104443,Male,54,2,28.96,93.64,one year,DSL,Electronic check,0,0,2,1,0
C104444,Female,67,4,15.0,141.42,two years,None,Credit card,0,1,4,0,1
C104445,Male,35,25,40.45,1130.3,two years,Fiber,Credit card,1,0,2,1,0
C104446,Male,82,1,27.25,39.66,month-to-month,DSL,Electronic check,0,1,4,0,0
C104447,Male,59,4,16.95,59.22,month-to-month,None,Mailed check,0,0,1,1,0
C104448,Female,69,1,42.91,41.07,two years,Fiber,Bank transfer,0,0,3,0,0
C104449,Female,22,66,29.98,2047.0,month-to-month,DSL,Electronic check,0,0,1,1,0
C104450,Female,69,16,38.03,675.74,month-to-month,Fiber,Credit card,1,0,2,1,0
C104451,Male,40,3,49.01,135.0,month-to-month,Fiber,Electronic check,0,0,2,0,0
C104452,Male,65,16,48.06,829.11,month-to-month,Fiber,Credit card,1,0,2,0,0
C104453,Female,71,8,51.29,418.38,one year,Fiber,Bank transfer,0,1,5,1,0
C104454,Female,34,4,23.79,58.38,month-to-month,DSL,Electronic check,1,0,3,0,1
C104455,Male,35,25,34.58,856.88,one year,DSL,Bank transfer,1,0,0,1,0
C104456,Female,21,20,54.28,1170.83,month-to-month,Fiber,Bank transfer,1,0,2,0,1
C104457,Male,58,18,23.61,461.06,one year,DSL,Electronic check,0,0,0,0,0
C104458,Male,69,3,47.91,118.38,month-to-month,Fiber,Electronic check,0,1,3,1,1
C104459,Female,45,18,16.81,349.42,month-to-month,None,Credit card,0,1,0,1,0
C104460,Male,28,9,15.0,170.7,two years,None,Bank transfer,1,1,2,0,0
C104461,Male,39,13,41.06,518.29,one year,Fiber,Bank transfer,1,0,4,1,0
C104462,Female,44,33,49.41,1593.31,month-to-month,Fiber,Electronic check,1,1,1,0,0
C104463,Female,79,28,15.0,364.44,month-to-month,None,Bank transfer,1,0,0,1,0
C104464,Male,26,12,23.56,200.55,month-to-month,None,Bank transfer,0,0,1,0,0
C104465,Male,40,8,20.85,134.07,two years,DSL,Electronic check,1,0,1,0,0
C104466,Female,60,15,47.66,706.02,month-to-month,Fiber,Electronic check,1,0,3,1,0
C104467,Female,33,22,18.79,476.42,two years,DSL,Electronic check,1,1,0,1,0
C104468,Female,77,16,26.54,465.78,month-to-month,DSL,Bank transfer,1,0,2,0,0
C104469,Female,78,9,26.57,248.92,one year,DSL,Electronic check,1,1,1,0,0
C104470,Male,43,1,43.72,0.0,month-to-month,Fiber,Credit card,0,0,2,1,0
C104471,Female,67,7,54.51,396.33,month-to-month,Fiber,Electronic check,1,0,1,0,1
C104472,Male,68,2,15.0,0.0,two years,None,Credit card,0,1,3,1,0
C104473,Male,63,1,47.76,91.42,month-to-month,Fiber,Electronic check,0,1,3,0,1
C104474,Female,30,16,42.94,732.09,two years,Fiber,Bank transfer,0,1,1,1,0
C104475,Male,21,11,31.94,353.92,month-to-month,DSL,Bank transfer,0,1,1,1,1
C104476,Female,41,9,24.77,263.79,month-to-month,DSL,Bank transfer,0,0,3,0,0
C104477,Male,26,9,26.54,289.54,two years,DSL,Credit card,0,1,1,1,0
C104478,Female,37,13,15.0,200.48,one year,None,Electronic check,0,1,1,0,0
C104479,Female,60,15,35.45,524.47,month-to-month,DSL,Electronic check,1,0,2,0,1
C104480,Male,57,25,49.18,1163.17,month-to-month,Fiber,Electronic check,1,0,1,0,0
C104481,Male,32,22,34.95,751.21,month-to-month,DSL,Mailed check,1,1,2,0,0
C104482,Female,19,9,47.2,374.99,two years,Fiber,Credit card,1,1,4,1,0
C104483,Male,33,6,17.86,56.84,month-to-month,None,Electronic check,1,0,1,0,1
C104484,Male,48,30,18.1,506.28,month-to-month,None,Credit card,1,1,0,0,0
C104485,Male,70,6,31.57,91.36,month-to-month,DSL,Electronic check,1,0,1,0,0
C104486,Female,42,46,15.0,738.97,one year,None,Credit card,0,1,2,0,1
C104487,Male,37,33,18.34,616.22,two years,DSL,Electronic check,1,1,0,0,0
C104488,Female,54,6,15.0,148.04,one year,None,Credit card,0,0,0,1,0
C104489,Male,22,21,24.07,545.55,month-to-month,DSL,Bank transfer,0,1,1,0,0
C104490,Male,33,32,47.65,1549.88,month-to-month,Fiber,Credit card,0,0,1,0,1
C104491,Male,20,2,53.77,147.24,month-to-month,Fiber,Bank transfer,0,0,2,0,1
C104492,Female,53,15,15.0,232.54,two years,None,Electronic check,0,1,1,0,0
C104493,Male,47,24,19.11,523.99,month-to-month,None,Credit card,1,0,0,0,0
C104494,Male,57,25,25.31,607.31,one year,DSL,Mailed check,1,0,1,0,0
C104495,Female,59,5,18.48,91.39,month-to-month,None,Electronic check,0,1,3,1,0
C104496,Male,44,14,15.0,196.04,two years,DSL,Mailed check,0,0,1,1,0
C104497,Male,76,4,24.92,200.52,month-to-month,DSL,Credit card,1,1,1,1,0
C104498,Male,79,20,34.79,664.31,month-to-month,DSL,Bank transfer,1,0,2,0,0
C104499,Male,25,2,25.99,116.36,two years,DSL,Electronic check,0,1,3,1,0
C104500,Female,79,12,15.71,120.33,two years,DSL,Credit card,0,0,2,1,0
C104501,Female,31,10,55.6,560.97,month-to-month,Fiber,Electronic check,0,0,3,0,1
C104502,Female,34,7,19.0,123.9,one year,DSL,Electronic check,1,0,2,1,0
C104503,Female,53,7,42.41,245.86,one year,Fiber,Electronic check,1,0,2,0,0
C104504,Male,19,6,29.41,143.21,month-to-month,DSL,Electronic check,0,0,1,1,1
C104505,Male,42,8,48.63,414.23,month-to-month,Fiber,Bank transfer,0,1,1,0,1
C104506,Male,31,22,21.54,457.04,one year,DSL,Electronic check,1,1,3,0,0
C104507,Female,50,60,25.63,1489.76,one year,DSL,Electronic check,1,0,1,0,0
C104508,Male,72,6,53.88,368.18,month-to-month,Fiber,Electronic check,1,0,2,0,1
C104509,Female,79,72,15.0,1078.94,month-to-month,None,Credit card,0,1,0,0,0
C104510,Male,32,48,15.63,766.85,one year,None,Bank transfer,1,0,0,0,0
C104511,Female,54,19,54.82,1096.33,month-to-month,Fiber,Mailed check,0,1,2,1,1
C104512,Male,49,16,15.0,317.29,one year,None,Bank transfer,0,1,0,0,0
C104513,Female,45,3,42.27,12.49,one year,Fiber,Electronic check,1,1,3,0,1
C104514,Female,60,14,15.75,215.07,month-to-month,None,Credit card,1,1,0,0,0
C104515,Female,84,12,40.0,396.18,month-to-month,DSL,Electronic check,0,1,1,0,0
C104516,Male,45,7,37.47,398.56,month-to-month,DSL,Electronic check,1,1,0,0,1
C104517,Male,22,37,28.53,1062.98,month-to-month,DSL,Electronic check,1,0,0,0,0
C104518,Female,79,16,20.9,383.08,one year,None,Electronic check,0,1,0,0,0
C104519,Male,80,54,22.37,1176.6,one year,DSL,Electronic check,0,1,4,0,0
C104520,Female,39,6,19.22,97.56,two years,DSL,Bank transfer,1,0,0,1,0
C104521,Female,51,15,44.7,725.47,month-to-month,Fiber,Electronic check,1,1,3,1,0
C104522,Female,75,8,15.0,145.76,one year,None,Electronic check,1,0,3,0,0
C104523,Female,51,23,47.1,1167.17,month-to-month,Fiber,Bank transfer,0,1,3,0,1
C104524,Female,50,8,42.87,301.28,one year,Fiber,Bank transfer,0,0,2,0,0
C104525,Male,79,26,32.13,824.55,month-to-month,DSL,Credit card,0,0,2,0,1
C104526,Male,73,30,23.27,723.9,month-to-month,None,Electronic check,0,0,1,1,0
C104527,Male,51,21,29.39,650.4,month-to-month,DSL,Credit card,1,0,1,1,0
C104528,Male,28,25,25.04,647.07,month-to-month,DSL,Bank transfer,0,0,3,0,1
C104529,Female,47,6,36.71,154.11,two years,Fiber,Bank transfer,1,1,2,0,0
C104530,Male,63,8,37.96,256.51,month-to-month,DSL,Electronic check,0,0,1,1,1
C104531,Male,36,4,53.15,229.66,month-to-month,Fiber,Mailed check,1,1,3,0,0
C104532,Female,53,15,52.11,704.55,one year,Fiber,Electronic check,1,0,1,1,1
C104533,Female,62,8,38.88,266.78,month-to-month,DSL,Bank transfer,1,0,2,1,0
C104534,Male,23,10,26.71,268.99,month-to-month,DSL,Bank transfer,1,0,0,1,1
C104535,Female,56,1,34.1,0.0,month-to-month,DSL,Electronic check,1,0,1,0,0
C104536,Male,67,44,25.49,1132.98,month-to-month,DSL,Electronic check,0,0,0,0,1
C104537,Female,32,4,15.17,56.19,two years,None,Credit card,0,0,2,1,1
C104538,Female,54,1,54.14,14.73,month-to-month,Fiber,Mailed check,0,0,6,1,1
C104539,Female,65,5,19.43,58.92,month-to-month,DSL,Bank transfer,1,0,3,1,1
C104540,Female,20,13,32.01,480.07,month-to-month,DSL,Credit card,0,0,0,0,0
C104541,Female,61,51,15.0,784.21,two years,None,Electronic check,1,0,0,0,0
C104542,Female,35,4,15.0,72.37,two years,None,Bank transfer,1,0,3,1,0
C104543,Female,44,3,16.7,52.85,month-to-month,None,Credit card,1,1,2,0,0
C104544,Male,61,8,29.54,190.95,one year,DSL,Electronic check,1,1,1,0,0
C104545,Female,18,10,46.58,437.61,month-to-month,Fiber,Electronic check,1,1,4,0,1
C104546,Female,19,43,23.6,894.97,month-to-month,DSL,Credit card,0,1,0,0,0
C104547,Female,47,5,35.96,147.99,two years,Fiber,Electronic check,0,0,4,1,1
C104548,Female,81,17,38.93,630.78,two years,Fiber,Electronic check,0,0,1,1,0
C104549,Female,18,5,52.05,287.69,month-to-month,Fiber,Electronic check,1,1,2,0,0
C104550,Male,70,6,25.98,125.72,two years,DSL,Credit card,0,1,1,0,1
C104551,Male,23,28,47.57,1371.2,one year,Fiber,Mailed check,1,0,1,1,0
C104552,Male,50,9,27.92,238.28,one year,DSL,Electronic check,0,0,1,0,0
C104553,Female,46,16,18.69,306.51,one year,None,Electronic check,0,1,2,0,1
C104554,Female,49,0,34.09,0.0,month-to-month,DSL,Electronic check,0,0,2,1,1
C104555,Male,23,3,45.17,170.49,two years,Fiber,Bank transfer,1,1,2,1,0
C104556,Male,68,25,42.53,1123.45,month-to-month,DSL,Credit card,0,0,1,1,0
C104557,Female,36,2,54.0,58.66,month-to-month,Fiber,Electronic check,1,0,5,1,0
C104558,Female,69,19,51.43,1065.19,month-to-month,Fiber,Bank transfer,1,0,1,1,0
C104559,Female,61,4,42.67,127.86,one year,Fiber,Bank transfer,1,1,4,0,1
C104560,Male,54,36,31.55,1126.58,month-to-month,DSL,Bank transfer,0,0,0,1,0
C104561,Male,38,18,35.77,617.4,month-to-month,DSL,Bank transfer,1,0,0,0,0
C104562,Male,61,15,18.91,359.02,one year,DSL,Electronic check,0,0,1,1,1
C104563,Male,84,18,56.29,960.23,month-to-month,Fiber,Bank transfer,0,1,2,1,0
C104564,Female,79,53,27.87,1512.79,month-to-month,DSL,Bank transfer,0,0,1,1,0
C104565,Male,79,10,28.84,177.99,month-to-month,DSL,Bank transfer,0,1,1,1,0
C104566,Female,32,24,27.61,703.31,one year,DSL,Electronic check,1,1,0,1,1
C104567,Female,57,14,27.37,373.57,month-to-month,DSL,Electronic check,0,1,0,0,0
C104568,Male,44,2,32.29,45.86,month-to-month,DSL,Electronic check,0,1,3,0,1
C104569,Male,82,16,44.24,673.24,month-to-month,Fiber,Electronic check,1,0,1,1,1
C104570,Female,81,9,24.38,216.09,two years,DSL,Electronic check,1,1,1,1,1
C104571,Male,76,1,15.98,0.0,one year,None,Electronic check,0,0,2,1,1
C104572,Male,28,1,49.98,0.0,month-to-month,Fiber,Electronic check,0,0,5,0,1
C104573,Female,39,2,41.37,43.5,two years,Fiber,Electronic check,1,0,2,1,0
C104574,Female,65,33,15.0,534.92,one year,None,Credit card,0,0,0,0,0
C104575,Female,68,3,47.21,121.49,one year,Fiber,Mailed check,1,0,3,1,0
C104576,Male,41,29,48.96,1380.42,month-to-month,Fiber,Electronic check,0,1,3,0,0
C104577,Male,27,19,28.55,544.69,month-to-month,DSL,Bank transfer,1,0,1,1,0
C104578,Male,27,3,36.16,132.91,one year,Fiber,Mailed check,1,1,2,0,0
C104579,Male,63,7,36.82,290.28,month-to-month,DSL,Electronic check,0,0,0,0,0
C104580,Male,48,10,44.18,458.74,month-to-month,Fiber,Mailed check,1,1,1,0,0
C104581,Female,50,10,38.08,441.22,month-to-month,DSL,Electronic check,0,1,0,0,0
C104582,Male,72,12,48.79,587.92,month-to-month,Fiber,Bank transfer,1,1,3,0,1
C104583,Female,19,13,51.09,652.33,one year,Fiber,Electronic check,1,0,1,1,0
C104584,Female,68,36,35.21,1311.27,month-to-month,DSL,Mailed check,0,1,1,0,0
C104585,Female,36,5,29.81,113.63,one year,DSL,Electronic check,1,0,1,1,0
C104586,Male,80,5,15.23,55.95,one year,None,Electronic check,0,0,3,0,0
C104587,Male,82,5,24.03,40.48,month-to-month,DSL,Bank transfer,0,1,2,1,0
C104588,Female,51,11,29.09,410.68,month-to-month,DSL,Electronic check,1,1,1,1,0
C104589,Male,39,16,28.43,559.11,month-to-month,DSL,Electronic check,0,0,2,0,0
C104590,Female,33,6,19.49,108.18,month-to-month,None,Electronic check,0,0,1,1,1
C104591,Male,30,5,38.86,232.48,one year,Fiber,Bank transfer,1,1,3,0,0
C104592,Male,84,12,43.57,557.8,one year,Fiber,Mailed check,0,0,1,1,1
C104593,Female,30,7,15.0,114.47,two years,None,Credit card,1,1,1,0,0
C104594,Female,47,15,38.5,638.25,two years,Fiber,Mailed check,1,1,1,0,0
C104595,Male,50,41,20.63,782.55,month-to-month,None,Credit card,1,1,2,0,0
C104596,Female,63,28,41.09,1141.29,one year,Fiber,Electronic check,0,0,2,1,0
C104597,Male,74,16,18.65,194.05,month-to-month,None,Bank transfer,0,0,2,0,0
C104598,Female,55,20,50.81,965.71,month-to-month,Fiber,Electronic check,0,0,2,1,1
C104599,Female,68,31,35.06,1005.7,month-to-month,DSL,Electronic check,1,1,1,0,0
C104600,Female,55,4,35.27,49.2,month-to-month,DSL,Bank transfer,1,1,2,0,1
C104601,Female,47,19,26.53,479.24,one year,DSL,Credit card,0,1,0,0,0
C104602,Male,28,22,44.85,1005.01,one year,Fiber,Bank transfer,0,1,3,0,0
C104603,Female,31,10,21.78,184.5,month-to-month,None,Electronic check,1,1,0,0,1
C104604,Male,46,0,59.0,0.0,month-to-month,Fiber,Mailed check,0,0,3,1,1
C104605,Male,21,10,52.51,488.34,month-to-month,Fiber,Electronic check,0,1,3,0,1
C104606,Male,39,32,46.3,1488.72,one year,Fiber,Bank transfer,0,1,3,1,0
C104607,Male,48,24,25.36,578.52,month-to-month,None,Electronic check,0,1,1,1,1
C104608,Female,49,19,50.24,904.24,month-to-month,Fiber,Electronic check,1,1,2,1,1
C104609,Male,72,1,25.73,72.35,month-to-month,DSL,Electronic check,0,0,1,1,0
C104610,Male,82,14,47.3,618.52,one year,Fiber,Credit card,0,0,1,1,0
C104611,Male,66,8,45.85,303.22,one year,Fiber,Electronic check,0,0,2,0,0
C104612,Female,23,3,28.91,123.72,month-to-month,DSL,Electronic check,1,1,2,0,0
C104613,Female,45,9,32.72,210.28,month-to-month,DSL,Electronic check,0,1,2,1,1
C104614,Female,66,13,20.94,333.65,month-to-month,DSL,Mailed check,1,0,2,0,0
C104615,Male,57,16,22.3,305.45,one year,DSL,Electronic check,1,1,1,0,0
C104616,Male,48,18,25.61,464.93,month-to-month,DSL,Bank transfer,0,1,0,1,0
C104617,Female,47,4,15.0,10.27,one year,None,Electronic check,0,1,2,1,0
C104618,Female,45,13,19.23,250.64,two years,DSL,Electronic check,0,1,2,1,0
C104619,Female,56,5,15.45,51.2,month-to-month,None,Electronic check,1,0,1,1,1
C104620,Female,29,2,38.38,27.64,month-to-month,DSL,Electronic check,1,0,2,0,0
C104621,Female,52,8,22.26,97.89,month-to-month,None,Bank transfer,0,0,0,0,0
C104622,Female,31,17,46.03,755.44,month-to-month,Fiber,Electronic check,0,1,1,1,0
C104623,Male,63,6,15.0,113.75,two years,None,Bank transfer,0,1,1,0,0
C104624,Male,75,14,37.08,552.88,two years,Fiber,Electronic check,1,0,2,1,0
C104625,Male,52,15,48.35,689.34,month-to-month,Fiber,Electronic check,1,1,1,1,0
C104626,Male,43,6,36.83,185.14,two years,Fiber,Electronic check,0,1,2,0,0
C104627,Male,81,1,62.71,54.0,month-to-month,Fiber,Mailed check,1,0,5,1,0
C104628,Female,62,16,41.73,667.73,month-to-month,Fiber,Electronic check,1,1,2,0,0
C104629,Male,46,12,25.26,302.9,one year,DSL,Mailed check,0,1,0,0,1
C104630,Male,19,6,29.35,154.41,month-to-month,DSL,Credit card,0,0,3,0,1
C104631,Male,19,1,18.75,0.48,month-to-month,None,Electronic check,1,1,1,1,1
C104632,Male,32,7,15.3,92.76,one year,DSL,Electronic check,0,0,3,0,1
C104633,Male,33,14,49.79,576.25,month-to-month,Fiber,Electronic check,0,1,1,1,0
C104634,Male,66,4,20.9,63.33,two years,DSL,Electronic check,1,1,2,0,0
C104635,Female,51,21,53.55,1163.62,month-to-month,Fiber,Electronic check,0,1,2,1,1
C104636,Female,84,20,32.42,717.98,month-to-month,DSL,Bank transfer,0,1,2,1,0
C104637,Male,54,5,46.09,289.28,two years,Fiber,Bank transfer,0,0,2,0,1
C104638,Female,78,2,15.0,34.5,month-to-month,None,Bank transfer,1,1,1,1,0
C104639,Female,55,5,18.83,34.68,month-to-month,None,Electronic check,1,0,3,0,1
C104640,Female,41,47,42.52,1971.17,month-to-month,DSL,Mailed check,0,0,1,1,1
C104641,Male,65,7,35.3,209.01,month-to-month,DSL,Bank transfer,0,0,0,0,0
C104642,Female,48,4,15.0,0.0,month-to-month,None,Mailed check,1,1,3,1,0
C104643,Male,36,3,30.44,44.22,month-to-month,DSL,Bank transfer,0,0,1,1,1
C104644,Male,49,2,24.76,13.08,month-to-month,DSL,Bank transfer,1,0,2,0,0
C104645,Male,62,5,47.84,169.47,month-to-month,Fiber,Mailed check,0,0,4,0,1
C104646,Female,43,46,50.0,2346.56,two years,Fiber,Electronic check,0,0,2,0,0
C104647,Male,65,3,24.79,104.83,two years,DSL,Bank transfer,0,1,2,1,1
